SourceFile,BookingReference,CreatedDate,Reference,AttendeeStatus
D19,B739461,2019-07-16,A802512,Cancelled
D19,B739462,2019-07-16,A802513,Attending
D19,B739463,2019-07-16,A802514,Attending
D19,B739464,2019-07-16,A802515,Attending
D19,B739465,2019-07-16,A802516,Attending
D19,B739466,2019-07-16,A802517,Cancelled
D19,B739467,2019-07-16,A802518,Attending
D19,B739468,2019-07-16,A802519,Attending
D19,B739469,2019-07-16,A802520,Attending
D19,B739470,2019-07-16,A802521,Cancelled
D19,B739471,2019-07-16,A802522,Attending
D19,B739472,2019-07-16,A802523,Attending
D19,B739473,2019-07-16,A802524,Cancelled
D19,B739474,2019-07-16,A802525,Attending
D19,B739475,2019-07-16,A802526,Attending
D19,B739476,2019-07-16,A802527,Cancelled
D19,B739477,2019-07-16,A802528,Attending
D19,B739478,2019-07-16,A802529,Cancelled
D19,B739479,2019-07-16,A802530,Attending
D19,B739480,2019-07-16,A802531,Attending
D19,B739481,2019-07-16,A802532,Attending
D19,B739482,2019-07-16,A802533,Attending
D19,B739483,2019-07-16,A802534,Attending
D19,B739484,2019-07-16,A802535,Attending
D19,B739485,2019-07-16,A802536,Attending
D19,B739486,2019-07-16,A802537,Attending
D19,B739487,2019-07-16,A802538,Attending
D19,B739488,2019-07-16,A802539,Attending
D19,B739489,2019-07-16,A802540,Attending
D19,B739490,2019-07-16,A802541,Attending
D19,B739491,2019-07-16,A802542,Attending
D19,B739492,2019-07-16,A802543,Attending
D19,B739493,2019-07-16,A802544,Attending
D19,B739494,2019-07-16,A802545,Attending
D19,B739495,2019-07-16,A802546,Attending
D19,B739496,2019-07-16,A802547,Attending
D19,B739497,2019-07-16,A802548,Cancelled
D19,B739498,2019-07-16,A802549,Attending
D19,B739499,2019-07-16,A802550,Attending
D19,B739500,2019-07-16,A802551,Attending
D19,B739501,2019-07-16,A802552,Attending
D19,B739502,2019-07-16,A802553,Attending
D19,B739503,2019-07-16,A802554,Attending
D19,B739504,2019-07-16,A802555,Cancelled
D19,B739506,2019-07-16,A802557,Attending
D19,B739507,2019-07-16,A802558,Attending
D19,B739508,2019-07-16,A802559,Attending
D19,B739509,2019-07-16,A802560,Attending
D19,B739510,2019-07-16,A802561,Cancelled
D19,B739511,2019-07-16,A802562,Cancelled
D19,B739512,2019-07-16,A802563,Attending
D19,B739513,2019-07-16,A802564,Attending
D19,B739514,2019-07-16,A802565,Attending
D19,B739515,2019-07-16,A802566,Cancelled
D19,B739516,2019-07-16,A802567,Attending
D19,B739517,2019-07-16,A802568,Attending
D19,B739518,2019-07-16,A802569,Attending
D19,B739519,2019-07-16,A802570,Attending
D19,B739520,2019-07-16,A802571,Attending
D19,B739521,2019-07-16,A802572,Attending
D19,B739522,2019-07-16,A802573,Attending
D19,B739523,2019-07-16,A802574,Attending
D19,B739524,2019-07-16,A802575,Attending
D19,B739525,2019-07-16,A802576,Attending
D19,B739526,2019-07-16,A802577,Attending
D19,B739527,2019-07-16,A802578,Attending
D19,B739528,2019-07-16,A802579,Attending
D19,B739529,2019-07-16,A802580,Attending
D19,B739530,2019-07-16,A802581,Attending
D19,B739531,2019-07-16,A802582,Attending
D19,B739532,2019-07-16,A802583,Attending
D19,B739533,2019-07-16,A802584,Attending
D19,B739534,2019-07-16,A802585,Attending
D19,B739535,2019-07-16,A802586,Attending
D19,B739536,2019-07-16,A802587,Attending
D19,B739537,2019-07-16,A802588,Attending
D19,B739538,2019-07-16,A802589,Cancelled
D19,B739539,2019-07-16,A802590,Attending
D19,B739540,2019-07-16,A802591,Attending
D19,B739541,2019-07-16,A802592,Attending
D19,B739542,2019-07-16,A802593,Attending
D19,B739543,2019-07-16,A802594,Attending
D19,B739544,2019-07-16,A802595,Cancelled
D19,B739545,2019-07-16,A802596,Attending
D19,B739546,2019-07-16,A802597,Attending
D19,B739547,2019-07-16,A802598,Cancelled
D19,B739548,2019-07-16,A802599,Attending
D19,B739549,2019-07-16,A802600,Attending
D19,B739550,2019-07-16,A802601,Attending
D19,B739551,2019-07-16,A802602,Cancelled
D19,B739552,2019-07-16,A802603,Attending
D19,B739553,2019-07-16,A802604,Attending
D19,B739554,2019-07-16,A802605,Attending
D19,B739555,2019-07-16,A802606,Attending
D19,B739556,2019-07-16,A802607,Cancelled
D19,B739557,2019-07-16,A802608,Attending
D19,B739558,2019-07-16,A802609,Cancelled
D19,B739559,2019-07-16,A802610,Attending
D19,B739560,2019-07-16,A802611,Attending
D19,B739561,2019-07-16,A802612,Attending
D19,B739562,2019-07-16,A802613,Attending
D19,B739563,2019-07-16,A802614,Attending
D19,B739564,2019-07-16,A802615,Attending
D19,B739565,2019-07-16,A802616,Attending
D19,B739566,2019-07-16,A802617,Attending
D19,B739567,2019-07-16,A802618,Attending
D19,B739568,2019-07-16,A802619,Attending
D19,B739569,2019-07-16,A802620,Attending
D19,B739570,2019-07-16,A802621,Attending
D19,B739571,2019-07-16,A802622,Cancelled
D19,B739572,2019-07-16,A802623,Cancelled
D19,B739573,2019-07-16,A802624,Cancelled
D19,B739574,2019-07-16,A802625,Attending
D19,B739575,2019-07-16,A802626,Attending
D19,B739576,2019-07-16,A802627,Attending
D19,B739577,2019-07-16,A802628,Cancelled
D19,B739578,2019-07-16,A802629,Attending
D19,B739579,2019-07-16,A802630,Cancelled
D19,B739580,2019-07-16,A802631,Attending
D19,B739581,2019-07-16,A802632,Cancelled
D19,B739582,2019-07-16,A802633,Attending
D19,B739583,2019-07-16,A802634,Attending
D19,B739584,2019-07-16,A802635,Attending
D19,B739585,2019-07-16,A802636,Attending
D19,B739586,2019-07-16,A802637,Attending
D19,B744922,2019-07-30,A808015,Attending
D19,B744925,2019-07-30,A808018,Cancelled
D19,B744925,2019-07-30,A808019,Cancelled
D19,B744925,2019-11-11,A849752,Attending
D19,B744926,2019-07-30,A808020,Attending
D19,B744928,2019-07-30,A808022,Attending
D19,B744928,2019-07-30,A808023,Attending
D19,B744929,2019-07-30,A808024,Attending
D19,B744930,2019-07-30,A808025,Attending
D19,B744932,2019-07-30,A808027,Attending
D19,B744933,2019-07-30,A808028,Cancelled
D19,B744935,2019-07-30,A808030,Attending
D19,B744936,2019-07-30,A808031,Attending
D19,B744937,2019-07-30,A808032,Attending
D19,B744939,2019-07-30,A808034,Booker not attending
D19,B744939,2019-11-05,A845688,Attending
D19,B744940,2019-07-30,A808035,Cancelled
D19,B744943,2019-07-30,A808038,Attending
D19,B744943,2019-07-30,A808039,Attending
D19,B744945,2019-07-30,A808041,Attending
D19,B744947,2019-07-30,A808043,Cancelled
D19,B744948,2019-07-30,A808044,Attending
D19,B744951,2019-07-30,A808048,Attending
D19,B744951,2019-07-30,A808049,Attending
D19,B744951,2019-07-30,A808050,Attending
D19,B744951,2019-07-30,A808051,Attending
D19,B744953,2019-07-30,A808053,Attending
D19,B744973,2019-07-30,A808074,Attending
D19,B744974,2019-07-30,A808075,Attending
D19,B744975,2019-07-30,A808076,Attending
D19,B744976,2019-07-30,A808077,Attending
D19,B744977,2019-07-30,A808078,Attending
D19,B744978,2019-07-30,A808079,Attending
D19,B744979,2019-07-30,A808080,Attending
D19,B744980,2019-07-30,A808081,Attending
D19,B744981,2019-07-30,A808082,Attending
D19,B744982,2019-07-30,A808083,Cancelled
D19,B744983,2019-07-30,A808084,Attending
D19,B744984,2019-07-30,A808085,Attending
D19,B744985,2019-07-30,A808086,Cancelled
D19,B744986,2019-07-30,A808087,Cancelled
D19,B744987,2019-07-30,A808088,Attending
D19,B744988,2019-07-30,A808089,Attending
D19,B744989,2019-07-30,A808090,Attending
D19,B744990,2019-07-30,A808091,Attending
D19,B744991,2019-07-30,A808092,Cancelled
D19,B744992,2019-07-30,A808093,Attending
D19,B744993,2019-07-30,A808094,Attending
D19,B744994,2019-07-30,A808095,Attending
D19,B744995,2019-07-30,A808096,Attending
D19,B744996,2019-07-30,A808097,Attending
D19,B744997,2019-07-30,A808098,Attending
D19,B744998,2019-07-30,A808099,Attending
D19,B744999,2019-07-30,A808100,Attending
D19,B745000,2019-07-30,A808101,Attending
D19,B745001,2019-07-30,A808102,Attending
D19,B745003,2019-07-30,A808104,Cancelled
D19,B745004,2019-07-30,A808105,Attending
D19,B745005,2019-07-30,A808106,Attending
D19,B745006,2019-07-30,A808107,Attending
D19,B745007,2019-07-30,A808108,Attending
D19,B745008,2019-07-30,A808109,Attending
D19,B745010,2019-07-30,A808111,Attending
D19,B745011,2019-07-30,A808112,Attending
D19,B745012,2019-07-30,A808113,Attending
D19,B745013,2019-07-30,A808114,Attending
D19,B745014,2019-07-30,A808115,Attending
D19,B745015,2019-07-30,A808116,Attending
D19,B745016,2019-07-30,A808117,Attending
D19,B745017,2019-07-30,A808118,Attending
D19,B745018,2019-07-30,A808119,Cancelled
D19,B745019,2019-07-30,A808120,Attending
D19,B745020,2019-07-30,A808121,Attending
D19,B745021,2019-07-30,A808122,Attending
D19,B745022,2019-07-30,A808123,Attending
D19,B745023,2019-07-30,A808124,Attending
D19,B745024,2019-07-30,A808125,Attending
D19,B745025,2019-07-30,A808126,Attending
D19,B745026,2019-07-30,A808127,Attending
D19,B745027,2019-07-30,A808128,Attending
D19,B745028,2019-07-30,A808129,Attending
D19,B745029,2019-07-30,A808130,Attending
D19,B745030,2019-07-30,A808131,Attending
D19,B745031,2019-07-30,A808132,Attending
D19,B745032,2019-07-30,A808133,Attending
D19,B745033,2019-07-30,A808134,Attending
D19,B745034,2019-07-30,A808135,Attending
D19,B745035,2019-07-30,A808136,Cancelled
D19,B745036,2019-07-30,A808137,Attending
D19,B745037,2019-07-30,A808138,Attending
D19,B745038,2019-07-30,A808139,Attending
D19,B745039,2019-07-30,A808140,Attending
D19,B745040,2019-07-30,A808141,Attending
D19,B745041,2019-07-30,A808142,Cancelled
D19,B745042,2019-07-30,A808143,Cancelled
D19,B745043,2019-07-30,A808144,Attending
D19,B745044,2019-07-30,A808145,Attending
D19,B745045,2019-07-30,A808146,Attending
D19,B745046,2019-07-30,A808147,Attending
D19,B745047,2019-07-30,A808148,Attending
D19,B745048,2019-07-30,A808149,Attending
D19,B745049,2019-07-30,A808150,Attending
D19,B745050,2019-07-30,A808151,Attending
D19,B745051,2019-07-30,A808152,Attending
D19,B745052,2019-07-30,A808153,Cancelled
D19,B745053,2019-07-30,A808154,Attending
D19,B745054,2019-07-30,A808155,Attending
D19,B745055,2019-07-30,A808156,Attending
D19,B745056,2019-07-30,A808157,Attending
D19,B745057,2019-07-30,A808158,Attending
D19,B745058,2019-07-30,A808159,Attending
D19,B745059,2019-07-30,A808160,Attending
D19,B745060,2019-07-30,A808161,Attending
D19,B745061,2019-07-30,A808162,Attending
D19,B745062,2019-07-30,A808163,Attending
D19,B745063,2019-07-30,A808164,Attending
D19,B745064,2019-07-30,A808165,Attending
D19,B745065,2019-07-30,A808166,Attending
D19,B745066,2019-07-30,A808167,Attending
D19,B745067,2019-07-30,A808168,Attending
D19,B745068,2019-07-30,A808169,Cancelled
D19,B745127,2019-07-31,A808228,Attending
D19,B745127,2019-07-31,A808232,Attending
D19,B745128,2019-07-31,A808229,Attending
D19,B745129,2019-07-31,A808230,Attending
D19,B745129,2019-07-31,A808231,Attending
D19,B745130,2019-07-31,A808233,Attending
D19,B745130,2019-07-31,A808234,Attending
D19,B745131,2019-07-31,A808235,Attending
D19,B745135,2019-07-31,A808239,Attending
D19,B745135,2019-07-31,A808240,Attending
D19,B745135,2019-07-31,A808241,Attending
D19,B745135,2019-07-31,A808242,Attending
D19,B745136,2019-07-31,A808243,Attending
D19,B745139,2019-07-31,A808246,Attending
D19,B745140,2019-07-31,A808247,Attending
D19,B745143,2019-07-31,A808250,Attending
D19,B745143,2019-07-31,A808251,Attending
D19,B745143,2019-07-31,A808252,Attending
D19,B745145,2019-07-31,A808254,Attending
D19,B745391,2019-08-01,A808512,Attending
D19,B745403,2019-08-01,A808525,Attending
D19,B745496,2019-08-02,A808621,Attending
D19,B745715,2019-08-05,A808842,Attending
D19,B745792,2019-08-05,A808948,Cancelled
D19,B745796,2019-08-05,A808952,Attending
D19,B745797,2019-08-05,A808953,Attending
D19,B745798,2019-08-05,A808954,Attending
D19,B745875,2019-08-06,A809033,Attending
D19,B745876,2019-08-06,A809034,Attending
D19,B746097,2019-08-07,A809257,Attending
D19,B746098,2019-08-07,A809258,Attending
D19,B746099,2019-08-07,A809259,Attending
D19,B746238,2019-08-08,A809398,Attending
D19,B746240,2019-08-08,A809400,Attending
D19,B746241,2019-08-08,A809401,Attending
D19,B746241,2019-08-08,A809402,Attending
D19,B746273,2019-08-08,A809437,Booker not attending
D19,B746273,2019-08-08,A809438,Attending
D19,B746445,2019-08-09,A809620,Attending
D19,B746446,2019-08-09,A809621,Attending
D19,B746447,2019-08-09,A809622,Attending
D19,B746448,2019-08-09,A809623,Attending
D19,B746451,2019-08-09,A809626,Attending
D19,B746452,2019-08-09,A809627,Attending
D19,B746455,2019-08-09,A809630,Attending
D19,B746467,2019-08-09,A809644,Cancelled
D19,B746468,2019-08-09,A809645,Attending
D19,B746469,2019-08-09,A809646,Attending
D19,B746473,2019-08-09,A809650,Attending
D19,B746474,2019-08-09,A809651,Attending
D19,B746478,2019-08-09,A809655,Cancelled
D19,B746480,2019-08-09,A809657,Attending
D19,B746482,2019-08-09,A809659,Attending
D19,B746504,2019-08-09,A809681,Attending
D19,B746506,2019-08-09,A809683,Cancelled
D19,B746507,2019-08-09,A809684,Attending
D19,B746517,2019-08-09,A809694,Attending
D19,B746767,2019-08-12,A809944,Attending
D19,B746774,2019-08-12,A809951,Attending
D19,B746775,2019-08-12,A809952,Attending
D19,B746777,2019-08-12,A809954,Attending
D19,B747266,2019-08-14,A810446,Cancelled
D19,B747517,2019-08-15,A810705,Attending
D19,B747519,2019-08-15,A810707,Attending
D19,B747522,2019-08-15,A810710,Attending
D19,B747524,2019-08-15,A810712,Attending
D19,B747664,2019-08-15,A810854,Attending
D19,B747668,2019-08-15,A810858,Attending
D19,B747864,2019-08-16,A811054,Attending
D19,B747868,2019-08-16,A811058,Attending
D19,B747871,2019-08-16,A811061,Attending
D19,B747940,2019-08-16,A811134,Attending
D19,B748341,2019-08-19,A811537,Attending
D19,B748344,2019-08-19,A811540,Cancelled
D19,B748345,2019-08-19,A811541,Attending
D19,B748719,2019-08-21,A811926,Attending
D19,B748720,2019-08-21,A811927,Attending
D19,B748721,2019-08-21,A811928,Attending
D19,B748723,2019-08-21,A811930,Attending
D19,B748913,2019-08-22,A812130,Attending
D19,B749739,2019-08-28,A812990,Attending
D19,B749756,2019-08-28,A813007,Attending
D19,B749761,2019-08-28,A813012,Attending
D19,B749769,2019-08-28,A813020,Attending
D19,B749825,2019-08-28,A813076,Attending
D19,B749827,2019-08-28,A813078,Attending
D19,B749829,2019-08-28,A813080,Attending
D19,B749833,2019-08-28,A813084,Attending
D19,B749850,2019-08-28,A813101,Booker not attending
D19,B749850,2019-11-07,A846863,Attending
D19,B749896,2019-08-28,A813147,Cancelled
D19,B752096,2019-08-29,A815355,Attending
D19,B752117,2019-08-29,A815377,Attending
D19,B752961,2019-09-02,A816238,Cancelled
D19,B752964,2019-09-02,A816241,Attending
D19,B752965,2019-09-02,A816242,Cancelled
D19,B753323,2019-09-03,A816608,Attending
D19,B753323,2019-09-03,A816609,Attending
D19,B753395,2019-09-03,A816681,Attending
D19,B753397,2019-09-03,A816683,Attending
D19,B753400,2019-09-03,A816686,Attending
D19,B753403,2019-09-03,A816689,Attending
D19,B753404,2019-09-03,A816690,Attending
D19,B753407,2019-09-03,A816693,Cancelled
D19,B753409,2019-09-03,A816695,Attending
D19,B753693,2019-09-04,A816979,Attending
D19,B753948,2019-09-05,A817240,Attending
D19,B753950,2019-09-05,A817242,Attending
D19,B753951,2019-09-05,A817243,Attending
D19,B753952,2019-09-05,A817244,Attending
D19,B753969,2019-09-05,A817262,Attending
D19,B754002,2019-09-05,A817295,Attending
D19,B754003,2019-09-05,A817296,Cancelled
D19,B754004,2019-09-05,A817297,Attending
D19,B754005,2019-09-05,A817298,Attending
D19,B754114,2019-09-06,A817407,Attending
D19,B754115,2019-09-06,A817408,Attending
D19,B754116,2019-09-06,A817409,Attending
D19,B754118,2019-09-06,A817411,Attending
D19,B754604,2019-09-09,A817910,Attending
D19,B754623,2019-09-09,A817929,Attending
D19,B754665,2019-09-09,A817971,Attending
D19,B754799,2019-09-10,A818106,Attending
D19,B754928,2019-09-10,A818236,Attending
D19,B754931,2019-09-10,A818239,Attending
D19,B754932,2019-09-10,A818240,Attending
D19,B754933,2019-09-10,A818241,Attending
D19,B754937,2019-09-10,A818245,Attending
D19,B754949,2019-09-10,A818257,Attending
D19,B755641,2019-09-13,A818961,Attending
D19,B755642,2019-09-13,A818962,Attending
D19,B755648,2019-09-13,A818968,Attending
D19,B755650,2019-09-13,A818970,Attending
D19,B755651,2019-09-13,A818971,Attending
D19,B755655,2019-09-13,A818976,Attending
D19,B756860,2019-09-18,A820203,Cancelled
D19,B756861,2019-09-18,A820204,Cancelled
D19,B756862,2019-09-18,A820205,Attending
D19,B756864,2019-09-18,A820207,Attending
D19,B756866,2019-09-18,A820209,Attending
D19,B756867,2019-09-18,A820210,Attending
D19,B756869,2019-09-18,A820212,Attending
D19,B757277,2019-09-19,A820624,Attending
D19,B757278,2019-09-19,A820625,Cancelled
D19,B757282,2019-09-19,A820629,Attending
D19,B757284,2019-09-19,A820631,Attending
D19,B757285,2019-09-19,A820632,Attending
D19,B757418,2019-09-20,A820768,Attending
D19,B757426,2019-09-20,A820777,Attending
D19,B757426,2019-09-20,A820778,Attending
D19,B757432,2019-09-20,A820784,Attending
D19,B757862,2019-09-23,A821226,Attending
D19,B757863,2019-09-23,A821227,Cancelled
D19,B757864,2019-09-23,A821228,Attending
D19,B757865,2019-09-23,A821229,Attending
D19,B757866,2019-09-23,A821230,Attending
D19,B757868,2019-09-23,A821232,Attending
D19,B757870,2019-09-23,A821234,Attending
D19,B757880,2019-09-23,A821244,Attending
D19,B758184,2019-09-24,A821572,Attending
D19,B758188,2019-09-24,A821576,Attending
D19,B758189,2019-09-24,A821577,Attending
D19,B758190,2019-09-24,A821578,Attending
D19,B758197,2019-09-24,A821585,Attending
D19,B758201,2019-09-24,A821589,Attending
D19,B758332,2019-09-25,A821723,Attending
D19,B758400,2019-09-25,A821792,Attending
D19,B758402,2019-09-25,A821794,Attending
D19,B758420,2019-09-25,A821812,Attending
D19,B758444,2019-09-25,A821836,Cancelled
D19,B758457,2019-09-25,A821849,Attending
D19,B758458,2019-09-25,A821850,Cancelled
D19,B760625,2019-09-26,A824042,Attending
D19,B760849,2019-09-26,A824352,Attending
D19,B760851,2019-09-26,A824354,Attending
D19,B760852,2019-09-26,A824355,Attending
D19,B762307,2019-09-27,A825827,Attending
D19,B762314,2019-09-27,A825834,Attending
D19,B762321,2019-09-27,A825841,Attending
D19,B762328,2019-09-27,A825848,Attending
D19,B762331,2019-09-27,A825851,Attending
D19,B762369,2019-09-27,A825889,Attending
D19,B764315,2019-09-30,A827850,Attending
D19,B764321,2019-09-30,A827856,Attending
D19,B764322,2019-09-30,A827857,Attending
D19,B764324,2019-09-30,A827859,Attending
D19,B764327,2019-09-30,A827862,Attending
D19,B764329,2019-09-30,A827864,Attending
D19,B764330,2019-09-30,A827865,Attending
D19,B764332,2019-09-30,A827867,Cancelled
D19,B764351,2019-09-30,A827887,Attending
D19,B764353,2019-09-30,A827889,Attending
D19,B764487,2019-09-30,A828029,Attending
D19,B764489,2019-09-30,A828031,Attending
D19,B764490,2019-09-30,A828032,Attending
D19,B764498,2019-09-30,A828041,Cancelled
D19,B764499,2019-09-30,A828042,Attending
D19,B764539,2019-09-30,A828082,Cancelled
D19,B764934,2019-10-01,A828479,Attending
D19,B764936,2019-10-01,A828481,Attending
D19,B765046,2019-10-01,A828593,Attending
D19,B765048,2019-10-01,A828595,Attending
D19,B765051,2019-10-01,A828598,Attending
D19,B765052,2019-10-01,A828599,Attending
D19,B765053,2019-10-01,A828600,Attending
D19,B765057,2019-10-01,A828604,Attending
D19,B765063,2019-10-01,A828610,Attending
D19,B765114,2019-10-01,A828661,Attending
D19,B765193,2019-10-01,A828741,Attending
D19,B765217,2019-10-01,A828766,Attending
D19,B765226,2019-10-01,A828775,Attending
D19,B765228,2019-10-01,A828777,Cancelled
D19,B765496,2019-10-02,A829048,Attending
D19,B765544,2019-10-02,A829096,Cancelled
D19,B765546,2019-10-02,A829098,Cancelled
D19,B765572,2019-10-02,A829128,Attending
D19,B765657,2019-10-02,A829240,Attending
D19,B765663,2019-10-02,A829246,Attending
D19,B765678,2019-10-02,A829263,Attending
D19,B765739,2019-10-02,A829325,Cancelled
D19,B766028,2019-10-03,A829633,Attending
D19,B766029,2019-10-03,A829634,Attending
D19,B766031,2019-10-03,A829636,Attending
D19,B766032,2019-10-03,A829637,Attending
D19,B766054,2019-10-03,A829659,Booker not attending
D19,B766054,2019-11-07,A846905,Attending
D19,B766176,2019-10-03,A829783,Attending
D19,B766184,2019-10-03,A829791,Attending
D19,B766188,2019-10-03,A829795,Attending
D19,B766192,2019-10-03,A829800,Attending
D19,B766195,2019-10-03,A829803,Attending
D19,B766231,2019-10-03,A829843,Cancelled
D19,B766233,2019-10-03,A829845,Attending
D19,B766550,2019-10-04,A830175,Attending
D19,B766551,2019-10-04,A830176,Attending
D19,B766606,2019-10-04,A830231,Attending
D19,B766609,2019-10-04,A830234,Attending
D19,B766611,2019-10-04,A830236,Attending
D19,B766613,2019-10-04,A830238,Attending
D19,B766615,2019-10-04,A830240,Attending
D19,B766616,2019-10-04,A830241,Attending
D19,B766618,2019-10-04,A830243,Attending
D19,B766718,2019-10-04,A830344,Attending
D19,B766722,2019-10-04,A830348,Attending
D19,B766724,2019-10-04,A830350,Attending
D19,B766741,2019-10-04,A830369,Attending
D19,B767396,2019-10-07,A831026,Attending
D19,B767400,2019-10-07,A831030,Attending
D19,B767403,2019-10-07,A831033,Attending
D19,B767406,2019-10-07,A831036,Attending
D19,B767408,2019-10-07,A831038,Attending
D19,B767414,2019-10-07,A831044,Cancelled
D19,B767416,2019-10-07,A831046,Attending
D19,B767832,2019-10-08,A831481,Attending
D19,B767849,2019-10-08,A831504,Attending
D19,B767865,2019-10-08,A831523,Attending
D19,B768296,2019-10-09,A831980,Attending
D19,B768297,2019-10-09,A831981,Attending
D19,B768300,2019-10-09,A831984,Attending
D19,B768301,2019-10-09,A831985,Attending
D19,B768303,2019-10-09,A831987,Cancelled
D19,B768305,2019-10-09,A831989,Attending
D19,B768323,2019-10-09,A832007,Attending
D19,B768324,2019-10-09,A832008,Attending
D19,B768325,2019-10-09,A832009,Attending
D19,B768327,2019-10-09,A832011,Cancelled
D19,B768328,2019-10-09,A832012,Attending
D19,B768353,2019-10-09,A832037,Attending
D19,B768356,2019-10-09,A832040,Attending
D19,B768358,2019-10-09,A832042,Cancelled
D19,B768908,2019-10-10,A832614,Attending
D19,B768914,2019-10-10,A832620,Attending
D19,B768918,2019-10-10,A832624,Attending
D19,B768921,2019-10-10,A832627,Attending
D19,B768922,2019-10-10,A832628,Attending
D19,B769502,2019-10-11,A833219,Attending
D19,B769504,2019-10-11,A833221,Attending
D19,B769506,2019-10-11,A833223,Attending
D19,B769507,2019-10-11,A833224,Attending
D19,B769541,2019-10-11,A833258,Attending
D19,B769544,2019-10-11,A833261,Attending
D19,B770436,2019-10-14,A834159,Cancelled
D19,B770437,2019-10-14,A834160,Attending
D19,B770440,2019-10-14,A834163,Attending
D19,B770441,2019-10-14,A834164,Attending
D19,B770444,2019-10-14,A834167,Cancelled
D19,B770446,2019-10-14,A834169,Attending
D19,B770451,2019-10-14,A834174,Attending
D19,B770452,2019-10-14,A834175,Cancelled
D19,B770455,2019-10-14,A834178,Cancelled
D19,B770456,2019-10-14,A834179,Attending
D19,B770459,2019-10-14,A834182,Attending
D19,B770461,2019-10-14,A834184,Attending
D19,B770606,2019-10-14,A834354,Attending
D19,B770609,2019-10-14,A834360,Attending
D19,B770930,2019-10-15,A834687,Attending
D19,B770982,2019-10-15,A834739,Attending
D19,B770994,2019-10-15,A834751,Attending
D19,B770994,2019-10-15,A834752,Attending
D19,B771065,2019-10-15,A834825,Attending
D19,B771067,2019-10-15,A834827,Cancelled
D19,B771069,2019-10-15,A834829,Attending
D19,B771073,2019-10-15,A834833,Attending
D19,B771074,2019-10-15,A834834,Attending
D19,B771076,2019-10-15,A834836,Cancelled
D19,B771079,2019-10-15,A834839,Booker not attending
D19,B771079,2019-10-15,A834840,Attending
D19,B771079,2019-10-15,A834841,Attending
D19,B771079,2019-10-15,A834842,Attending
D19,B771079,2019-10-15,A834843,Attending
D19,B771282,2019-10-16,A835046,Attending
D19,B771285,2019-10-16,A835049,Attending
D19,B771286,2019-10-16,A835050,Attending
D19,B771288,2019-10-16,A835052,Attending
D19,B771290,2019-10-16,A835054,Attending
D19,B771369,2019-10-16,A835134,Attending
D19,B771372,2019-10-16,A835137,Attending
D19,B771447,2019-10-16,A835213,Attending
D19,B771449,2019-10-16,A835215,Attending
D19,B771450,2019-10-16,A835216,Attending
D19,B771513,2019-10-16,A835280,Attending
D19,B771559,2019-10-16,A835326,Attending
D19,B771574,2019-10-16,A835341,Attending
D19,B771876,2019-10-17,A835645,Attending
D19,B771877,2019-10-17,A835646,Attending
D19,B771880,2019-10-17,A835649,Attending
D19,B771891,2019-10-17,A835660,Attending
D19,B771922,2019-10-17,A835691,Attending
D19,B772210,2019-10-18,A835980,Attending
D19,B772210,2019-10-23,A838226,Attending
D19,B772332,2019-10-18,A836105,Attending
D19,B772335,2019-10-18,A836108,Attending
D19,B772339,2019-10-18,A836112,Attending
D19,B772345,2019-10-18,A836118,Attending
D19,B773130,2019-10-21,A836909,Attending
D19,B773133,2019-10-21,A836912,Attending
D19,B773146,2019-10-21,A836925,Cancelled
D19,B773148,2019-10-21,A836927,Attending
D19,B773150,2019-10-21,A836929,Attending
D19,B773165,2019-10-21,A836945,Booker not attending
D19,B773165,2019-10-21,A836946,Attending
D19,B773165,2019-10-21,A836947,Attending
D19,B773165,2019-10-21,A836948,Attending
D19,B773165,2019-10-21,A836949,Attending
D19,B773172,2019-10-21,A836958,Attending
D19,B773172,2019-10-21,A836959,Attending
D19,B773172,2019-10-21,A836960,Attending
D19,B773173,2019-10-21,A836961,Attending
D19,B773175,2019-10-21,A836963,Attending
D19,B773204,2019-10-21,A836992,Booker not attending
D19,B773204,2019-10-21,A836993,Attending
D19,B773204,2019-10-21,A836994,Attending
D19,B773204,2019-10-21,A836995,Attending
D19,B773204,2019-10-21,A836996,Attending
D19,B773204,2019-11-18,A855119,Attending
D19,B773209,2019-10-21,A837001,Attending
D19,B773209,2019-10-21,A837002,Attending
D19,B773212,2019-10-21,A837005,Attending
D19,B773212,2019-10-21,A837006,Attending
D19,B773212,2019-10-21,A837007,Attending
D19,B773217,2019-10-21,A837012,Attending
D19,B773217,2019-10-21,A837013,Attending
D19,B773297,2019-10-21,A837093,Attending
D19,B773339,2019-10-21,A837135,Attending
D19,B773691,2019-10-22,A837489,Attending
D19,B773692,2019-10-22,A837490,Attending
D19,B773696,2019-10-22,A837494,Attending
D19,B773716,2019-10-22,A837514,Attending
D19,B773764,2019-10-22,A837563,Attending
D19,B773765,2019-10-22,A837564,Attending
D19,B773878,2019-10-22,A837681,Attending
D19,B773881,2019-10-22,A837684,Attending
D19,B773900,2019-10-22,A837703,Attending
D19,B773901,2019-10-22,A837704,Attending
D19,B773928,2019-10-22,A837731,Attending
D19,B773932,2019-10-22,A837735,Cancelled
D19,B773942,2019-10-22,A837745,Attending
D19,B773947,2019-10-22,A837750,Attending
D19,B773950,2019-10-22,A837753,Attending
D19,B773952,2019-10-22,A837755,Attending
D19,B774198,2019-10-23,A838003,Attending
